MCCS Score
0.9990208
0.68501633
0.9999329
0.9994917
0.99948347
0.92579865
0.9944793
0.99909735
0.99914
0.9983266
0.5960086
0.9997758
0.9995055
0.9997985
0.99943095
0.88199097
0.99780816
0.99956864
0.99974364
0.9788334
0.9989876
0.97250843
0.9907472
0.9210508
0.99675757
0.9872844
0.99922323
0.9987577
0.9448476
0.7366354
0.9989452
0.99883467
0.9988034
0.52394015
0.9998709
0.99631006
0.98908234
0.9997681
0.9969842
0.9995846
0.99924564
0.999328
0.9877094
0.9879894
0.9580863
0.97928166
0.9201609
0.99866724
0.9959973
0.99985325
0.7910294
0.9928635
0.99947244
0.9992735
0.9992118
0.99895155
0.9986375
0.98761755
0.9934935
0.99288756
0.9973744
0.9945727
0.93954074
0.9922312
0.9979843
0.99829954
0.8768453
0.9997396
